Date,Stock A,Stock B,Market Cap A,Market Cap B,Month,Stock A % Change,Stock B % Change
2012-01-27,99.17963999999998,71.50446498,67938.12193313122,55009.23995950622,2012-01,-0.13701758392328234,0.7608538099180384
2012-01-30,99.04356,71.39402346,67844.90703909995,54924.27597751054,2012-01,-0.13720557969355562,-0.1544540191034005
2012-01-31,98.32913999999998,71.22222554,67355.52884543572,54792.109783295,2012-01,-0.7213189832837363,-0.2406334755685191
2012-02-01,99.0549,72.326631717,67852.6749469359,55641.74266175017,2012-02,0.7380924922154586,1.5506482262053645
2012-02-02,99.14562,72.43707581499999,67914.81820962341,55726.70862703209,2012-02,0.09158557527189082,0.15270184077165183
2012-02-03,99.48582,74.53545824999999,68147.85544470162,57341.01932673475,2012-02,0.3431316481756985,2.8968348202778715
2012-02-06,99.29304,74.00779320999999,68015.80101149064,56935.08030164419,2012-02,-0.19377635928417014,-0.7079382784904276
2012-02-07,99.66725999999998,73.82372400999999,68272.14197007664,56793.473664984704,2012-02,0.37688442211052386,-0.2487159689759877
2012-02-08,99.75798,73.46785689,68334.28523276417,56519.70083410969,2012-02,0.09102286949598248,-0.48204980820500953
2012-02-09,99.81467999999998,73.49239945,68373.12477194387,56538.581718997615,2012-02,0.056837558258471255,0.03340584718123374
2012-02-10,98.81676,72.805212926,67689.54888238116,56009.920908707965,2012-02,-0.9997727789138655,-0.9350443435549027
2012-02-13,99.82602,73.799173716,68380.89267977982,56774.5868302381,2012-02,1.0213449621299109,1.3652329964480403
2012-02-14,99.78065999999998,73.43104691699999,68349.82104843605,56491.38248170712,2012-02,-0.04543905486767974,-0.49882238575822413
2012-02-15,98.66934,72.40025553,67588.56608051393,55698.38234148463,2012-02,-1.1137629276053884,-1.40375417521299
2012-02-16,99.3951,72.97700569,68085.71218201409,56142.08313635104,2012-02,0.7355476382024939,0.7966134315106288
2012-02-17,99.29304,73.75009117399999,68015.80101149064,56736.82704374845,2012-02,-0.10268111808328095,1.059354897738607
2012-02-20,99.29304,73.75009117399999,68015.80101149064,56736.82704374845,2012-02,0.0,0.0
2012-02-21,99.33839999999998,73.49239945,68046.87264283438,56538.581718997615,2012-02,0.04568296025579954,-0.3494120751552976
2012-02-22,99.51984,73.02609081,68171.15916820944,56179.844906126906,2012-02,0.18264840182651287,-0.6344991366314612
2012-02-23,99.6786,72.40025553,68279.90987791259,55698.38234148463,2012-02,0.15952597994530748,-0.8570023029554008
2012-02-24,100.0188,72.731582668,68512.94711299079,55953.276270757946,2012-02,0.34129692832765013,0.4576325533308667
2012-02-27,99.87138,73.259251575,68411.96431112358,56359.21827077783,2012-02,-0.14739229024942624,0.7255017526686558
2012-02-28,99.53118,73.32060153,68178.92707604538,56406.415524782096,2012-02,-0.3406381287612059,0.08374362784364653
2012-02-29,99.33839999999998,73.09971849,68046.87264283438,56236.4875607907,2012-02,-0.19368804830810493,-0.30125644824343656
2012-03-01,99.21366,73.774632445,67961.42565663905,56755.70693699327,2012-03,-0.12557077625567903,0.9232784598101063
2012-03-02,99.24768,73.32060153,67984.72938014688,56406.415524782096,2012-03,0.0342896331009257,-0.6154295859602921
2012-03-05,98.72604,72.52296833,67627.40561969363,55792.78676592429,2012-03,-0.5255941499085925,-1.0878705075457518
2012-03-06,96.3333,70.89090098,65988.37706631029,54537.217837307915,2012-03,-2.423615897082476,-2.250414437773196
2012-03-07,96.92298,70.854084562,66392.30827377917,54508.89452668979,2012-03,0.6121247792819418,-0.051933911815260636
2012-03-08,98.32913999999998,73.00154825,67355.52884543572,56160.96402123897,2012-03,1.450801450801431,3.0308255357119007
2012-03-09,98.4312,73.35741537,67425.4400159592,56434.736852113994,2012-03,0.10379425671782627,0.4874788665869101
2012-03-12,99.27036,72.71930881,68000.26519581875,55943.83384502775,2012-03,0.8525345622119707,-0.8698596546532045
2012-03-13,100.64249999999998,74.081418312,68940.18204396749,56991.72097302177,2012-03,1.382225268448689,1.8731056775565635
2012-03-14,100.77858,74.265486223,69033.39693799878,57133.326618038154,2012-03,0.1352112676056505,0.24846704503520556
2012-03-15,102.06,74.670438463,69911.17052346,57444.86121868904,2012-03,1.2715201980420865,0.5452764946344502
2012-03-16,101.56104,74.081418312,69569.38257867863,56991.72097302177,2012-03,-0.48888888888888316,-0.7888264259916844
2012-03-19,101.76515999999998,74.191857254,69709.20491972554,57076.68297173124,2012-03,0.20098258150957893,0.14907779105264307
2012-03-20,101.3229,72.98927696999999,69406.2565141239,56151.523578795,2012-03,-0.4345888121238928,-1.620906024609825
2012-03-21,100.82394,72.97700569,69064.46856934253,56142.08313635104,2012-03,-0.4924454392837285,-0.016812442196179056
2012-03-22,100.43837999999998,73.32060153,68800.35970292056,56406.415524782096,2012-03,-0.3824091778202754,0.4708275391012595
2012-03-23,100.31363999999998,73.82372400999999,68714.91271672522,56793.473664984704,2012-03,-0.12419555154116191,0.6861952432211327
2012-03-26,101.06208,75.81165847999999,69227.59463389727,58322.815424476095,2012-03,0.7460999321727391,2.692812502564501
2012-03-27,101.08476,75.22264348499999,69243.13044956916,57869.67914538129,2012-03,0.022441651705573662,-0.7769451385308823
2012-03-28,100.3023,74.547725663,68707.1448088893,57350.456794249374,2012-03,-0.7740632712586959,-0.8972269395645216
2012-03-29,100.66518,74.48637312999999,68955.71785963938,57303.25755695888,2012-03,0.36178631995478217,-0.08229967105549685
2012-03-30,101.16414,74.91586277399999,69297.50580442074,57633.669075925245,2012-03,0.4956629491945419,0.5766016332281687
2012-04-02,101.18682,75.001760445,69313.04162009261,57699.751181389904,2012-04,0.02241901132158386,0.11465885570742795
2012-04-03,100.68786,74.40047417,68971.25367531125,57237.17445985112,2012-04,-0.4931076992042982,-0.8016962154387519
2012-04-04,99.61056,73.81145272999998,68233.30243089696,56784.03322254073,2012-04,-1.069940308593309,-0.7916904382277656
2012-04-05,98.96417999999998,73.00154825,67790.53168424836,56160.96402123897,2012-04,-0.6489071038251581,-1.097261265081173
2012-04-06,98.96417999999998,73.00154825,67790.53168424836,56160.96402123897,2012-04,0.0,0.0
2012-04-09,97.89822,71.03815634,67060.34834767,54650.503146635514,2012-04,-1.0771169932393576,-2.6895209171128753
2012-04-10,95.91371999999998,69.430625105,65700.96447638051,53413.81014469151,2012-04,-2.0271052936406964,-2.262912380926796
2012-04-11,96.7869,70.044186527,66299.0933797479,53885.83028360359,2012-04,0.9103807046583423,0.8837043035002212
2012-04-12,98.49924,72.142567673,67472.04746297484,55500.139991663134,2012-04,1.7691857059168203,2.9957962966578933
2012-04-13,97.17246,71.259035513,66563.20224616985,54820.42813569756,2012-04,-1.3469951646327472,-1.2247029576279878
2012-04-16,97.9776,71.173133975,67114.72370252159,54754.34305530357,2012-04,0.8285680942933693,-0.12054827487011366
2012-04-17,99.1683,72.314363015,67930.3540252953,55632.30420259243,2012-04,1.2152777777777901,1.6034548097894064
2012-04-18,98.80541999999998,72.068933548,67681.78097454521,55443.49237878377,2012-04,-0.36592338479132236,-0.339392420492024
2012-04-19,98.4312,71.173133975,67425.4400159592,54754.34305530357,2012-04,-0.3787444049121791,-1.2429760354416453
2012-04-20,99.20232,72.87883545,67953.65774880312,56066.55959679931,2012-04,0.7834101382488523,2.3965524345171296
2012-04-23,98.80541999999998,72.645684997,67681.78097454521,55887.194165293295,2012-04,-0.4000914494741825,-0.31991517367199185
2012-04-24,100.34766,73.54148457,68738.21644023305,56576.343488773484,2012-04,1.5608860323654605,1.233107751736373
2012-04-25,100.6992,74.216398525,68979.0215831472,57095.56286497606,2012-04,0.35032207029042084,0.9177322961948065
2012-04-26,101.28887999999998,74.854506374,69382.95279061607,57586.46686370542,2012-04,0.5855855855855685,0.8597936058363675
2012-04-27,101.33424,75.21036962699999,69414.02442195984,57860.2367196511,2012-04,0.044782803403520255,0.47540658570637273
2012-04-30,101.33424,74.437281565,69414.02442195984,57265.49082896746,2012-04,0.0,-1.0279008942969625
2012-05-01,101.60639999999998,74.768608703,69600.45421002238,57520.38475824077,2012-05,0.26857654431511335,0.44510913219026893
2012-05-02,101.51568,74.41274029399999,69538.31094733487,57246.61093572263,2012-05,-0.08928571428569176,-0.4759596509460451
2012-05-03,101.36826,74.204129823,69437.32814546766,57086.12440581832,2012-05,-0.14521894548703562,-0.2803424120329079
2012-05-04,100.55178,72.780670366,68878.03878127997,55991.04002382003,2012-05,-0.8054592236268143,-1.918302202849631
2012-05-07,99.80334,73.03836208999999,68365.35686410793,56189.28534857087,2012-05,-0.7443329198150272,0.3540661589184424
2012-05-08,99.29304,72.85429289,68015.80101149064,56047.67871191138,2012-05,-0.5113055334621031,-0.2520171519908687
2012-05-09,98.96417999999998,71.627172624,67790.53168424836,55103.64041737343,2012-05,-0.3312014618547465,-1.6843486050338585
2012-05-10,98.80541999999998,71.87259693499999,67681.78097454521,55292.44827460964,2012-05,-0.16042167984415823,0.342641349656958
2012-05-11,98.35182,71.848055664,67371.06466110762,55273.56838136483,2012-05,-0.4590841271662871,-0.03414551866295357
2012-05-14,97.33122,71.357207042,66671.95295587301,54895.95266689241,2012-05,-1.0377032168799705,-0.6831759293466133
2012-05-15,97.27452,70.535029993,66633.11341669332,54263.44203150355,2012-05,-0.05825468950251267,-1.1521990322800657
2012-05-16,96.7869,70.11781034,66299.0933797479,53942.46996333805,2012-05,-0.5012823501981734,-0.5915070186280458
2012-05-17,95.64156,68.080785594,65514.53468831795,52375.36246749834,2012-05,-1.1833626244874051,-2.9051459766391785
2012-05-18,94.70034,67.77400488299999,64869.79833793493,52139.35239804228,2012-05,-0.9841119279108357,-0.45061276588302945
2012-05-21,95.77764,69.982830127,65607.74958234924,53838.62807138376,2012-05,1.137588312776927,3.259103911319916
2012-05-22,95.40341999999998,70.28960826,65351.40862376321,54074.63615755357,2012-05,-0.39071749940802203,0.43836199885496363
2012-05-23,96.1632,70.70682533499999,65871.85844877119,54395.60624243285,2012-05,0.7963865446333207,0.5935686445380561
2012-05-24,96.36732,70.27733698,66011.68078981811,54065.19571510961,2012-05,0.21226415094339757,-0.6074213528398875
2012-05-25,96.14052,69.63923041999999,65856.3226330993,53574.29270802336,2012-05,-0.2353494939986045,-0.9079834089069205
2012-05-28,96.14052,69.63923041999999,65856.3226330993,53574.29270802336,2012-05,0.0,0.0
2012-05-29,97.21782,70.19143801999999,66594.27387751362,53999.11261800184,2012-05,1.1205472988912613,0.7929547708519946
2012-05-30,95.7663,68.96431775399999,65599.9816745133,53055.074323463894,2012-05,-1.4930596057389445,-1.7482477929150697
2012-05-31,95.72093999999998,68.301668634,65568.91004316953,52545.290431489724,2012-05,-0.0473653049141709,-0.9608579357860192
2012-06-01,93.95189999999998,66.19101363,64357.11642076288,50921.53829769999,2012-06,-1.8481222603956904,-3.09019537327867
2012-06-04,93.69108,65.28295179999999,64178.45454053627,50222.955473277616,2012-06,-0.27761013880505114,-1.3718808342714994
2012-06-05,93.56634,65.393388164,64093.00755434093,50307.91548870086,2012-06,-0.1331396756233394,0.1691657024613935
2012-06-06,95.97042,67.07454579,65739.80401556022,51601.25015366556,2012-06,2.569385529026791,2.5708373173505272
2012-06-07,96.957,67.94580667,66415.611997287,52271.521567187156,2012-06,1.0280042538106882,1.2989441370617305
2012-06-08,97.524,68.706619585,66804.007389084,52856.82404049749,2012-06,0.5847953216374435,1.1197349068134965
2012-06-11,96.59412,67.65129594999999,66167.03894653692,52044.950948531965,2012-06,-0.9534883720930254,-1.535985384486016
2012-06-12,98.35182,68.780248554,67371.06466110762,52913.467686804404,2012-06,1.819675980277058,1.6687819326246078
2012-06-13,97.67141999999998,67.63902467,66904.99019095121,52035.510506088,2012-06,-0.6918021445866729,-1.659231985915277
2012-06-14,98.49924,67.76173746999999,67472.04746297484,52129.91493052766,2012-06,0.8475560199698196,0.18142307728221674
2012-06-15,99.15695999999998,68.76798243,67922.58611745934,52904.0312109329,2012-06,0.667741192723903,1.4849751461073701
2012-06-18,99.00954,68.57163937199999,67821.60331559213,52752.982148543204,2012-06,-0.14867337602926245,-0.28551522243636107
2012-06-19,99.58787999999998,69.430625105,68217.76661522506,53413.81014469151,2012-06,0.5841255297216685,1.2526836763228522
2012-06-20,99.27036,69.381542563,68000.26519581875,53376.050358201865,2012-06,-0.3188339785925587,-0.0706929282658475
2012-06-21,98.35182,68.019429194,67371.06466110762,52328.1602552785,2012-06,-0.9252912954078041,-1.963221512065938
2012-06-22,98.46522,68.117599434,67448.74373946701,52403.683794830235,2012-06,0.1153003574311029,0.14432676246078913
2012-06-25,97.35389999999998,65.92105191499999,66687.48877154489,50713.853522148296,2012-06,-1.1286421743637254,-3.2246402357855697
2012-06-26,97.72812,65.356574324,66943.82973013092,50279.594161368965,2012-06,0.38439138031451936,-0.8562933609248979
2012-06-27,98.83943999999998,66.26464130999999,67705.08469805302,50978.18095236378,2012-06,1.1371547922951697,1.3894041959701342
2012-06-28,98.83943999999998,64.939349515,67705.08469805302,49958.618126631,2012-06,0.0,-1.9999984438155871
2012-06-29,101.60639999999998,68.522546518,69600.45421002238,52715.214428908665,2012-06,2.799449288664513,5.517759308895331
2012-07-02,101.24352,67.68810721199999,69351.88115927232,52073.27029257763,2012-07,-0.35714285714283367,-1.2177587500791565
2012-07-03,101.7198,68.215770963,69678.1332883818,52479.20832602507,2012-07,0.47043010752687575,0.7795516416899684
2012-07-04,101.7198,68.215770963,69678.1332883818,52479.20832602507,2012-07,0.0,0.0
2012-07-05,101.57237999999998,68.82933238499999,69577.15048651457,52951.22846493715,2012-07,-0.14492753623190913,0.8994421866650004
2012-07-06,100.91465999999998,67.35678523,69126.61183203004,51818.38032987678,2012-07,-0.6475382382494121,-2.1394180416617004
2012-07-09,100.88064,67.749463612,69103.30810852224,52120.47250479747,2012-07,-0.03371165299470569,0.5829826656054582
2012-07-10,100.0755,65.908779346,68551.7866521705,50704.412088061224,2012-07,-0.7981115107913661,-2.716898655525246
2012-07-11,99.62189999999998,65.896510644,68241.07033873288,50694.973628903484,2012-07,-0.45325779036829994,-0.018614670339434092
2012-07-12,97.98894,65.773793977,67122.49161035754,50600.566229534474,2012-07,-1.6391576550938924,-0.18622635068338278
2012-07-13,99.32706,66.97637941699999,68039.10473499846,51525.72958904316,2012-07,1.365582687188982,1.8283656260128733
2012-07-16,99.9054,66.853657594,68435.2680346314,51431.318223101705,2012-07,0.5822582486585182,-0.18323149753425305
2012-07-17,100.90332,66.927296875,69118.84392419411,51487.969802553525,2012-07,0.9988649262201887,0.11014996583613712
2012-07-18,103.04658,71.39402346,70586.97850518678,54924.27597751054,2012-07,2.1240728253540286,6.673998194402664
2012-07-19,103.00122,71.11178402,70555.90687384302,54707.14580129931,2012-07,-0.04401892813910013,-0.395326424148279
2012-07-20,102.04865999999998,70.854084562,69903.40261562404,54508.89452668979,2012-07,-0.9248045799846061,-0.3623864336289584
2012-07-23,101.33424,70.48594874,69414.02442195984,54225.68323665703,2012-07,-0.7000777864207053,-0.5195689483192267
2012-07-24,100.06416,69.55333146,68544.01874433456,53508.2096109156,2012-07,-1.253357206803929,-1.3231251003517408
2012-07-25,100.64249999999998,69.70058682,68940.18204396749,53621.49492024319,2012-07,0.5779691749773219,0.21171575380927177
2012-07-26,102.72906,70.854084562,70369.47708578045,54508.89452668979,2012-07,2.073239436619745,1.6549326119432495
2012-07-27,103.99913999999998,72.41252680999999,71239.48276340573,55707.82278392858,2012-07,1.2363395518268927,2.1995093968595336
2012-07-30,103.51152,71.651713895,70905.46272646032,55122.52031061826,2012-07,-0.4688692618034951,-1.0506647793084856
2012-07-31,103.45482,71.23449681999999,70866.62318728061,54801.55022573897,2012-07,-0.05477651183173338,-0.5822848503127309
2012-08-01,103.4208,71.173133975,70843.3194637728,54754.34305530357,2012-08,-0.03288391976323801,-0.08614203474343052
2012-08-02,102.15072,70.33869338,69973.31378614753,54112.39792732943,2012-08,-1.2280701754385892,-1.1724095152155445
2012-08-03,103.9878,72.289821744,71231.7148555698,55613.42430934761,2012-08,1.7984014209591281,2.773904760299084
2012-08-06,103.65894,71.95848944999999,71006.44552832753,55358.52641350184,2012-08,-0.3162486368593176,-0.4583387896201385
2012-08-07,103.9878,71.87259693499999,71231.7148555698,55292.44827460964,2012-08,0.31725194180067806,-0.11936397728259385
2012-08-08,103.90842,72.314363015,71177.33950071823,55632.30420259243,2012-08,-0.07633587786257667,0.6146516180562278
2012-08-09,103.86306,72.363446846,71146.26786937445,55670.06498072518,2012-08,-0.043653825166434235,0.06787563210619574
2012-08-10,104.65686,72.41252680999999,71690.02141789025,55707.82278392858,2012-08,0.7642755759362352,0.06782424848339463
2012-08-13,104.7816,72.04439227699999,71775.4684040856,55424.612485538935,2012-08,0.11918951132301459,-0.5083851499422698
2012-08-14,104.66819999999998,71.700801593,71697.78932572619,55160.284063680345,2012-08,-0.10822510822512399,-0.4769152367597673
2012-08-15,104.94036,71.749885424,71884.21911378876,55198.0448418131,2012-08,0.2600216684723877,0.06845646061062194
2012-08-16,106.30115999999998,72.105748677,72816.36805410155,55471.814697758775,2012-08,1.2967365463583125,0.4959774512489412
2012-08-17,106.86816,73.01381953,73204.76344589856,56170.40446368294,2012-08,0.5333902282910419,1.2593598564072161
2012-08-20,106.47126,73.01381953,72932.88667164066,56170.40446368294,2012-08,-0.37139219015280833,0.0
2012-08-21,105.70013999999998,72.53523960999999,72404.66893879672,55802.22720836825,2012-08,-0.724251784002583,-0.655464846354703
2012-08-22,105.09912,72.25300661499999,71992.96982349192,55585.1019903726,2012-08,-0.5686085183992939,-0.38909776340091407
2012-08-23,104.30532,71.762152837,71449.21627497612,55207.48230932773,2012-08,-0.7552870090634434,-0.6793541210201814
2012-08-24,105.26922,71.6149065,72109.48844103102,55094.20394150193,2012-08,0.9241139378125762,-0.20518662160882162
2012-08-27,104.99706,71.651713895,71923.05865296847,55122.52031061826,2012-08,-0.25853711084778963,0.05139627599737295
2012-08-28,104.66819999999998,71.86032952199999,71697.78932572619,55283.010807095015,2012-08,-0.31320876984557433,0.29115231954632836
2012-08-29,104.81562,72.068933548,71798.77212759342,55443.49237878377,2012-08,0.14084507042253502,0.2902909399213893
2012-08-30,104.05584,71.30811934399999,71278.32230258544,54858.18891383031,2012-08,-0.7248728767715984,-1.0556756795815359
2012-08-31,105.00839999999998,71.725342864,71930.82656080439,55179.163956925164,2012-08,0.9154315605928387,0.585099598528549
2012-09-03,105.00839999999998,71.725342864,71930.82656080439,55179.163956925164,2012-09,0.0,0.0
2012-09-04,103.96512,70.58412284699999,71216.17903989792,54301.2097511381,2012-09,-0.993520518358515,-1.5910973324503974
2012-09-05,104.0445,70.40004977999999,71270.5543947495,54159.600139549264,2012-09,0.07635253054101288,-0.26078537151903447
2012-09-06,105.77952,72.424801957,72459.04429364832,55717.2662013019,2012-09,1.6675749318801225,2.876066399565569
2012-09-07,105.25788,73.50467072999999,72101.72053319508,56548.02216144158,2012-09,-0.4931389365351646,1.4910206777522417
2012-09-10,102.81978,73.087451077,70431.62034846797,56227.05009327608,2012-09,-2.3163111398405545,-0.5676097163029747
2012-09-11,103.38678,73.369690517,70820.01574026498,56444.1802694873,2012-09,0.5514503143266847,0.3861667575500105
2012-09-12,102.97854,73.75009117399999,70540.37105817113,56736.82704374845,2012-09,-0.39486673247779436,0.5184711211394077
2012-09-13,104.39604,75.001760445,71511.35953766364,57699.751181389904,2012-09,1.3765003854201208,1.6971765743948986
2012-09-14,106.57332,74.879047645,73002.79784216412,57605.34675695024,2012-09,2.0855963502063757,-0.16361322623885677
2012-09-17,106.34652,75.738038534,72847.43968544531,58266.178719670985,2012-09,-0.2128112364332857,1.1471712261518885
2012-09-18,105.94962,75.333082427,72575.56291118742,57954.641144090754,2012-09,-0.3732139048837735,-0.5346799505749233
2012-09-19,106.17641999999998,75.19809448,72730.9210679062,57850.79330227779,2012-09,0.21406400513752644,-0.17918813707219483
2012-09-20,106.11972,74.302301352,72692.08152872651,57161.64893701317,2012-09,-0.053401687493304095,-1.1912444513314635
2012-09-21,105.70013999999998,74.265486223,72404.66893879672,57133.326618038154,2012-09,-0.39538362898057233,-0.04954776410706074
2012-09-24,106.28982,73.786905014,72808.60014626561,56765.14837108036,2012-09,0.5578800557880292,-0.6444194111419943
2012-09-25,105.26922,72.780670366,72109.48844103102,55991.04002382003,2012-09,-0.9602048436999855,-1.3637035566257838
2012-09-26,104.99706,72.94019184999999,71923.05865296847,56113.76180901914,2012-09,-0.25853711084778963,0.21918111388339323
2012-09-27,105.25788,73.92189425,72101.72053319508,56868.997204536434,2012-09,0.2484069553947421,1.345900490663432
2012-09-28,104.80428,73.32060153,71791.00421975748,56406.415524782096,2012-09,-0.4309416074121941,-0.8134162768698161
2012-10-01,105.79086,74.60908206299999,72466.81220148425,57397.6590064692,2012-10,0.9413546851330779,1.757324007322536
2012-10-02,106.07436,75.40671139599999,72661.00989738276,58011.284790397665,2012-10,0.26798156286846897,1.0690780679039724
2012-10-03,106.34652,74.805418676,72847.43968544531,57548.70311064333,2012-10,0.25657472738935816,-0.7973994739570167
2012-10-04,107.08362,75.18582835599999,73352.35369478141,57841.35682640627,2012-10,0.6931115376412889,0.5085322517177859
2012-10-05,107.68464,75.38217012499999,73764.05281008624,57992.40489715285,2012-10,0.5612623107063452,0.26114199084212864
2012-10-08,108.14958,75.19809448,74082.53703135978,57850.79330227779,2012-10,0.4317607413647728,-0.24418989887762255
2012-10-09,106.52796,74.46183057,72971.72621082036,57284.37667207096,2012-10,-1.4994232987312617,-0.9790991581519526
2012-10-10,105.77952,73.92189425,72459.04429364832,56868.997204536434,2012-10,-0.7025761124121677,-0.7251182463106742
2012-10-11,105.26922,73.98325065,72109.48844103102,56916.19941675627,2012-10,-0.48241852487135306,0.08300166090509098
2012-10-12,105.1785,73.872812997,72047.3451783435,56831.23840968992,2012-10,-0.08617903694926321,-0.14927385865006748
2012-10-15,105.22386,74.670438463,72078.41680968726,57444.86121868904,2012-10,0.04312668463613001,1.0797280266454656
2012-10-16,106.85682,75.49260906699999,73196.99553806262,58077.36689586232,2012-10,1.5518913676042745,1.10106572416524
2012-10-17,107.51454,75.94664256,73647.53419254713,58426.66029135973,2012-10,0.6155152286957399,0.6014277405580915
2012-10-18,107.43515999999998,75.369896267,73593.15883769555,57982.96247142266,2012-10,-0.0738318742748767,-0.759409861396243
2012-10-19,105.39396,76.68291936,72194.93542722636,58993.086837997704,2012-10,-1.8999366687776797,1.7421054798172797
2012-10-22,104.92902,76.425219902,71876.4512059528,58794.83556338819,2012-10,-0.44114482461804494,-0.3360584862323712
2012-10-23,100.61982,75.529424196,68924.64622829562,58105.68921483733,2012-10,-4.106776180698146,-1.1721205475740626
2012-10-24,100.23426,74.879047645,68660.53736187366,57605.34675695024,2012-10,-0.3831849430857681,-0.8610903074174892
2012-10-25,99.57654,75.38217012499999,68209.99870738914,57992.40489715285,2012-10,-0.6561828261115621,0.6719135670438581
2012-10-26,99.82602,75.45579393799999,68380.89267977982,58049.044576887296,2012-10,0.2505409406673653,0.09766740978391919
2012-10-29,99.82602,75.45579393799999,68380.89267977982,58049.044576887296,2012-10,0.0,0.0
2012-10-30,99.82602,75.45579393799999,68380.89267977982,58049.044576887296,2012-10,0.0,0.0
2012-10-31,99.33839999999998,75.149018383,68046.87264283438,57813.038474003726,2012-10,-0.4884698398273546,-0.4065632855868695
2012-11-01,101.2095,76.85471727999999,69328.5774357645,59125.25303221322,2012-11,1.8835616438356517,2.269755392288464
2012-11-02,100.89198,76.60929168,69111.07601635817,58936.44418333391,2012-11,-0.31372549019608176,-0.31933706698294984
2012-11-05,101.60639999999998,77.063322595,69600.45421002238,59285.73559554509,2012-11,0.7081038552320784,0.5926577638865282
2012-11-06,103.03524,77.959127324,70579.21059735084,59974.888885597735,2012-11,1.406250000000031,1.1624268184072806
2012-11-07,101.35692,76.228882,69429.56023763171,58643.79046757096,2012-11,-1.6288795949812918,-2.219426234479327
2012-11-08,100.4157,75.22264348499999,68784.8238872487,57869.67914538129,2012-11,-0.9286193779369012,-1.320022658865716
2012-11-09,100.71054,74.645895903,68986.78949098314,57425.980333801104,2012-11,0.2936194240541923,-0.7667207044046553
2012-11-12,101.13012,75.39443882699999,69274.20208091292,58001.84335631059,2012-11,0.41661975002815765,1.0027918011362713
2012-11-13,101.01672,75.149018383,69196.52300255353,57813.038474003726,2012-11,-0.11213276519398407,-0.32551531362031705
2012-11-14,99.00954,73.578295832,67821.60331559213,56604.66283281916,2012-11,-1.9869779973057944,-2.0901438033358644
2012-11-15,99.81467999999998,72.805212926,68373.12477194387,56009.920908707965,2012-11,0.8131943649066331,-1.0506942261413132
2012-11-16,100.359,72.58432988599999,68745.98434806899,55839.99294471657,2012-11,0.5453306066803165,-0.3033890447164955
2012-11-19,101.57237999999998,74.167315983,69577.15048651457,57057.803078486424,2012-11,1.2090395480225835,2.1808923489218923
2012-11-20,100.94867999999998,74.375925165,69149.91555553787,57218.288616747624,2012-11,-0.6140448810985855,0.28126834473531925
2012-11-21,100.85796,74.351383894,69087.77229285036,57199.4087235028,2012-11,-0.08986744551783277,-0.03299625644395121
2012-11-22,100.85796,74.351383894,69087.77229285036,57199.4087235028,2012-11,0.0,0.0
2012-11-23,102.37752,75.173555787,70128.67194286632,57831.9153923192,2012-11,1.5066336856307538,1.10579232011625
2012-11-26,102.16206,74.437281565,69981.08169398345,57265.49082896746,2012-11,-0.2104563579973462,-0.9794324803341525
2012-11-27,102.41154,74.388199023,70151.97566637414,57227.73104247782,2012-11,0.24420024420024333,-0.06593811725532639
2012-11-28,103.11462,75.149018383,70633.58595220241,57813.038474003726,2012-11,0.6865241944413736,1.0227688934433932
2012-11-29,102.7971,75.27173118299999,70416.0845327961,57907.442898443376,2012-11,-0.3079291762894565,0.1632926186401651
2012-11-30,103.1373,75.259457325,70649.1217678743,57898.00047271319,2012-11,0.3309431880860414,-0.01630606577939231
2012-12-03,102.40019999999998,74.351383894,70144.20775853819,57199.4087235028,2012-12,-0.71467839472239,-1.2065904582311604
2012-12-04,102.19608,74.265486223,70004.38541749127,57133.326618038154,2012-12,-0.19933554817275212,-0.11552935063382508
2012-12-05,102.92184,75.553970623,70501.53151899144,58124.57307465461,2012-12,0.710164225477139,1.7349706647459495
2012-12-06,103.1373,75.49260906699999,70649.1217678743,58077.36689586232,2012-12,0.2093433230498043,-0.08121552777972108
2012-12-07,103.77234,76.04481279999999,71084.12460668694,58502.183830911454,2012-12,0.6157229246839035,0.7314672784853871
2012-12-10,104.18058,75.909833876,71363.76928878078,58398.34293060029,2012-12,0.3933996284559038,-0.1774991863744746
2012-12-11,106.23312,75.65213570699999,72769.76060708592,58200.09264763387,2012-12,1.9701752476325218,-0.3394792951608383
2012-12-12,105.59808,74.97721788499999,72334.75776827327,57680.87029650196,2012-12,-0.5977796754910392,-0.8921332037656549
2012-12-13,104.895,75.762579805,71853.147482445,58285.05861291581,2012-12,-0.6658075601374547,1.0474674069723466
2012-12-14,104.64552,75.529424196,71682.25351005432,58105.68921483733,2012-12,-0.23783783783782875,-0.3077450762633882
2012-12-17,105.49602,76.56020656,72264.84659774981,58898.68241355805,2012-12,0.812743823146933,1.3647427806745993
2012-12-18,106.42589999999998,78.48679107499999,72901.81504029689,60380.82691904516,2012-12,0.8814360958830258,2.5164306649174684
2012-12-19,105.48467999999998,78.25363546599999,72257.07868991386,60201.457520966695,2012-12,-0.8843899840170533,-0.29706350050315855
2012-12-20,106.74342,78.89173687,73119.31645970322,60692.35656148049,2012-12,1.1932917652117903,0.8154271685911096
2012-12-21,105.5754,78.79357178599999,72319.2219526014,60616.83698850121,2012-12,-1.0942313821310945,-0.12443012144830456
2012-12-24,105.67745999999998,78.13092266599999,72389.13312312485,60107.05309652703,2012-12,0.09667024704616001,-0.8409938843738751
2012-12-25,105.67745999999998,78.13092266599999,72389.13312312485,60107.05309652703,2012-12,0.0,0.0
